"","t_F","T_F","t_T","T_T","t_S","T_S","t_T2","T_T2","T_H","N0","logN"
"18.21",1.67650743201375,4.25799988140352,5.67236156597083,5.95468570308957,0.226181854023213,1.22872617161392,0.0417715015403806,9.77746321713906,4.47515443209838,0.886526894477859,8.34496183862061
"19.21",1.52551768952981,4.06058489321731,4.88229414916601,6.0083625085733,4.97846592752941,0.877008442345934,0.0111258042833395,8.46981327543536,2.27688232012003,0.621140200321675,6.08292805573183
"20.21",1.44956055702642,3.89718100614846,2.7122852311498,4.83903955281317,2.1327179430996,-0.692033100066804,0.0553511665069131,7.45074607159423,4.13926518699681,2.254977001004,7.86455045497743
"21.21",1.26288566994481,3.74154390720651,3.81418170272061,6.21111601590839,2.7796861932978,1.12462919065228,0.0300380730354649,7.88580358411137,-0.00690581515288535,0.633106178324564,4.09676550078148
"22.21",1.95328643033281,3.66262880922295,5.37423500243741,2.61935157497037,3.83260438839456,-0.375920139226817,0.0299482430484979,8.93926900186476,2.57887612703267,0.230223667701203,4.16575416005553
"23.21",1.83737819711678,3.80943308887072,6.57919382176322,6.21343122586327,4.96800487934242,3.69173580277053,0.0845836876952002,9.56716860327433,6.1917952336928,0.376636138699713,8.09623493089308
"24.21",1.10901010106318,4.22448624973185,5.7033096060528,3.84629704843847,4.27537852449844,4.67416490485359,0.0618428870686635,8.44942794248385,4.60949821808168,1.27628256793541,8.05324839423532
"25.21",1.4783208956942,4.48342871130444,5.98518152238629,5.11653631618212,5.37621733062782,1.23958513176761,0.0145564674763349,8.04241191550485,5.88748233079822,0.0987819231934342,7.67918632269536
"26.21",1.46578003908508,3.54573802417144,4.09188083515403,2.5412788846183,2.5702326644671,1.75179403687535,0.0658047892218574,7.06476641706406,3.7396967366559,472.111336145573,7.76689627337497
"27.21",1.26387958950363,4.08170166006312,7.15347872867327,4.09906039540991,4.40692401723586,3.46182036270248,0.0483609438872997,9.49200695743808,3.85512968201523,9.13367428108756,8.21859841558353
"28.21",1.7763415556401,3.66284122178331,3.19356720946872,3.02198015807538,0.373719620584842,1.71834914838336,0.053405974708241,9.46679227652486,4.85160410601479,28.5393479853571,8.16947730494687
"29.21",1.87970839487389,4.04012011107989,7.65658918987388,3.52438588572154,0.572459227903664,3.80303614370197,0.0526319968976786,9.08933710537383,6.99695886322493,129.135883793556,8.02566921221572
"30.21",1.37277155322954,4.42134581762366,4.61808222126003,3.79382318018471,6.71122933468933,1.17985250581702,0.0575596944439066,8.46026651201972,4.67412285719568,2.31430055495123,7.69133888459823
"31.21",1.79621108132415,3.94331484939903,6.16226905780032,8.58668690886552,2.16856106903764,1.29822085287738,0.0245655240888245,9.25432516438848,2.6858290561474,0.244631300436819,8.23516624207079
"32.21",1.38702512485906,3.53039804752916,6.35174867851812,5.65326033628888,3.79854010991451,3.21042538222247,0.0428259587026353,9.77020275166752,5.04135817668568,0.136742627484307,8.21035101382834
"33.21",1.20083209662698,3.50535125518218,4.39870438226633,6.81413449636649,4.72432841921122,2.52695179185409,0.0454928744641728,9.20379470066338,4.4189503723653,14.0343393729514,8.04551272185091
"34.21",1.55090860486962,3.87291859905235,8.91090871461225,3.04078825543472,1.54424581279342,4.17047126003409,0.0320327129062878,7.03911624998782,3.8649040784074,65.9383956636995,7.03301244732319
"35.21",1.64437564834952,3.98690133914351,4.06786512610781,6.18783414954162,1.63126118256694,4.70430214843747,0.0734506664306283,8.33221821740356,3.32968169068214,0.25896798544065,8.12386124604313
"36.21",1.664256721735,3.71327411313541,7.36257504344071,4.26451465437181,0.682324481581839,0.41609299600454,0.0630290724390228,9.0144605632226,3.54456284496748,8.51152839253724,7.53473587893059
"37.21",1.48220688244328,4.49666025443003,6.32847552992968,5.43917460918133,4.25423581567761,3.09210576303309,0.0463996950042433,7.2964707986594,3.21401469984274,3.93231579358597,6.87556894079469
"38.21",1.65370003227144,4.24910187488422,4.83208359892549,7.51874293402956,2.35695788027598,1.61668649078799,0.0323043913324854,6.02622732057232,8.10485526007378,1.40523132131069,7.79878942042478
"39.21",1.10361589118838,4.12056432571262,5.57778346683306,7.02961679865524,1.24570488307119,3.97737794950039,0.0333070376785428,9.80255980864322,3.97567710268338,0.0527838627476143,7.06793954943839
"40.21",1.263611452654,4.34312225994654,7.26984429171352,3.14301051632415,3.47975087025811,2.92559850566005,0.0194804463997469,7.21533171948577,10.3506510496137,43.3088542044911,8.045577466541
"41.21",1.40063993399963,4.39927986776456,6.06699134104014,4.40732038106689,0.478428548393132,-1.01047449768492,0.0270028273083717,7.5146171750685,4.06892865586298,7.9786869655,8.0103086986623
