"","t_F","T_F","t_T","T_T","t_S","T_S","t_T2","T_T2","T_H","N0","logN"
"1.21",1.47674297774211,4.24021398928016,5.89311026458951,3.78641606478813,2.81452448690224,2.29718021005646,0.024361347652076,8.73450947539467,3.84724405297098,4.51567172629273,6.56779675592206
"2.21",1.3314179754816,3.61960678361356,4.58978046513482,6.98772073088453,2.92931639273072,1.18975966898054,0.0315038085653133,9.4965116594269,8.51989215698899,20.259111401877,7.76844226499701
"3.21",1.40827582520433,3.9224003625568,4.83909091161688,5.79731847235376,0.495631229236572,0.349371393576502,0.0168844987762804,7.12169286306517,10.5896884475174,0.118179488372427,7.33733281567876
"4.21",1.76679611997679,3.6216850746423,7.68459105837795,2.85650606213272,7.37983935255872,4.54442410037365,0.0656869809774038,6.88455648570224,6.28674001811489,1.57484895093651,8.09045959296228
"5.21",1.79839319270104,3.53764200326987,7.16399156791159,7.05172435382409,0.252907986646865,2.35426444841386,0.0483277460374333,7.71504666964472,2.65355203706905,8.95582944753652,7.90038283011558
"6.21",1.67650743201375,4.25799988140352,5.67236156597083,5.95468570308957,0.226181854023213,1.22872617161392,0.0417715015403806,9.77746321713906,4.47515443209838,0.103705269106019,7.28701053302944
"7.21",1.52551768952981,4.06058489321731,4.88229414916601,6.0083625085733,4.97846592752941,0.877008442345934,0.0111258042833395,8.46981327543536,2.27688232012003,18.4060697270486,7.74362459543492
"8.21",1.26288566994481,3.74154390720651,3.81418170272061,6.21111601590839,2.7796861932978,1.12462919065228,0.0300380730354649,7.88580358411137,-0.00690581515288535,0.0781505716187159,2.33005217867839
"9.21",1.4783208956942,4.48342871130444,5.98518152238629,5.11653631618212,5.37621733062782,1.23958513176761,0.0145564674763349,8.04241191550485,5.88748233079822,0.173867508571641,7.73123381890293
"10.21",1.26387958950363,4.08170166006312,7.15347872867327,4.09906039540991,4.40692401723586,3.46182036270248,0.0483609438872997,9.49200695743808,3.85512968201523,0.0209360458975658,5.9592381843203
"11.21",1.7763415556401,3.66284122178331,3.19356720946872,3.02198015807538,0.373719620584842,1.71834914838336,0.053405974708241,9.46679227652486,4.85160410601479,1.56430912382869,6.99692538572834
"12.21",1.79621108132415,3.94331484939903,6.16226905780032,8.58668690886552,2.16856106903764,1.29822085287738,0.0245655240888245,9.25432516438848,2.6858290561474,0.00704652354554578,6.10286754643581
