"","t_F","T_F","t_T","T_T","t_S","T_S","t_T2","T_T2","T_H","N0","logN"
"5017.21",1.23326308047399,4.41912160720676,5.30700494272878,4.30737342532825,2.6745434487372,4.94530279425562,0.0299220104853593,8.4743214094007,7.31117955148874,0.909510605853643,2.67343966125586
"5018.21",1.74155088560656,3.67979081603698,6.20992521223232,3.5654431029015,3.99776955343034,-0.109454019636094,0.0738492112279898,9.90953723464665,3.57581673669412,0.0523947433473745,0.194782773597037
"5019.21",1.67879274650477,4.09821581817232,4.71572633052982,5.72465449312777,3.80615626035742,1.03148312722776,0.0353368906294182,9.02308482752166,4.25942458477527,0.173707797434906,1.96518083000779
"5020.21",1.02031572558917,4.05654321121983,5.57792197473361,3.86928081385478,4.35198910397293,0.741970921611586,0.0570387334500539,8.96214864876341,4.75054152559965,0.186567821710123,1.19243510306099
"5021.21",1.14212769176811,4.21886069723405,7.64657929570336,4.0796660143663,4.26007986882217,3.0569053776538,0.0126543492436327,6.78440662937584,3.42350285690923,0.162734810472321,1.55989158655622
"5022.21",1.77631920878775,3.58625707239844,4.81078143121356,3.17200723727158,3.26922417982534,4.15557595391665,0.0164619541595176,7.16139968730885,7.99783483512404,0.0335116030013918,1.91626412428813
"5023.21",1.16686162212864,4.05790590122342,5.84165637752327,3.79231681595299,2.30959926631887,2.31782333860488,0.038516511353169,9.54162521786664,1.54097339464794,1.47168734306799,2.66172671583604
"5024.21",1.86853880737908,4.12061921367422,3.17933461385995,4.92560050807031,9.37230496122893,2.07821103278807,0.0424523816147477,8.07487561358356,4.25985338444455,60.661356769623,2.00432748525832
"5025.21",1.59662634367123,4.08118081674911,5.25695052802224,5.78317687387541,6.45411545346755,4.23183255209103,0.065032091611601,8.323899610949,2.58104455810033,0.0478455359145879,-0.69548941752344
"5026.21",1.58615923952311,3.63380719837733,5.06789375298485,2.93675551535398,2.42121661555332,1.97966179412093,0.0257596026040434,8.77922015240288,5.41912150507131,27.6075019560931,5.3141418428538
"5027.21",1.28509014169686,4.01450539915822,5.75486366649467,5.2758098144182,1.79898763774225,2.64451842549349,0.073274039657602,7.40654901889087,4.62848629934161,0.133137210457945,1.23831263255612
"5028.21",1.61923646437936,3.8093800758943,5.88864405006029,5.39034954172399,1.57964267138509,0.0594472623246558,0.052813615628463,7.29583496093711,1.917509929003,0.764776994007981,1.20878837440626
"5029.21",1.59375349292532,3.5308078113012,7.54887540974954,6.09430241074091,0.966694080008027,3.54724370995627,0.0284182894631467,8.67968142616363,4.08098096595895,0.0517183935572813,0.922816435088382
"5030.21",1.45057220966555,4.34319101506844,5.97690646619905,3.89762726637707,1.34779098058293,1.34841934617871,0.0163323077477779,9.03712465215711,1.57179300235697,0.533675240408951,1.81030782380896
"5031.21",1.87592546222731,4.17367948032916,7.11814695680544,4.09499369378983,0.992890743451336,3.23804522308004,0.0513945206646136,9.54583125940788,0.56481978055814,0.0660061544993082,0.650966049137081
"5032.21",1.12024042382836,4.39424501778558,7.03129578652366,6.14320767194717,2.93617332604581,-0.845206965851294,0.0473358132168367,8.92620377718717,9.47153439581457,0.0995183384087247,2.52950318022064
"5033.21",1.28888571076095,4.26547048194334,6.97381827021628,6.96949338682464,2.3363695443958,0.443797397125352,0.0179728355725691,8.63350706795762,3.66763225578414,1.49748411949944,4.30397377327859
"5034.21",1.67927936650813,3.84439155622385,1.8227425939535,2.9365014889205,8.36871050073453,2.64936697209863,0.0586683062545732,8.59540775587181,0.479110965455011,1.1744969565449,0.15249979724325
"5035.21",1.69905070518143,3.83972192998044,4.00910132263331,3.7517265406675,1.26910617370774,0.751228576319562,0.0235430672750752,7.6981442696165,4.15322851706475,0.0208517211353755,-0.0928341959721609
"5036.21",1.80383990588598,3.96106761158444,1.74112019906992,3.12831861435508,2.98280123881217,3.19798368707106,0.0146738989724039,8.48857370700036,-0.632420077533346,0.180158300820601,-0.74433108504628
"5037.21",1.19637420144863,4.09965672134422,5.93496096058123,4.93543949003822,2.37869474296037,2.62800840699161,0.0603592963091733,7.79955098946765,3.16218584763107,0.982826492579399,2.88458747798282
"5038.21",1.8976605408825,3.62484623724595,4.14801860145305,8.32116076850921,3.16777518683578,4.70113555502848,0.0292543494601845,8.8434113503999,4.91491070835639,5.03207665661693,1.60318520047157
"5039.21",1.2497250798624,4.40615319251083,8.94564425202449,9.66860950967756,6.23144098806539,0.698968488136946,0.0329317742374342,8.8041168353092,5.03382409048774,0.795484496620794,7.24501102555632
"5040.21",1.600044664694,4.48818402900361,2.65046182202367,5.65587072755312,2.87189375134139,2.79849973213085,0.0590734767136415,9.00337961843472,2.11067320111162,0.0796702588626261,3.92558368157754
"5041.21",1.14192283712327,3.97365634515882,7.41936504424384,4.19584830288749,7.24227094323819,1.27764240284015,0.045500989568527,7.83989544518887,9.39826310319659,2.37296582746334,5.89212888528752
"5042.21",1.23777005216107,4.26018862356432,4.88913323344594,4.68928884429398,1.55235988713796,1.70668810146301,0.0576588851745886,9.99920012895495,0.0407426572925891,1.96648632970427,0.306667805908016
"5043.21",1.99371262546629,4.30176746984944,3.4592979606534,5.22653003835751,5.97854681371473,3.46650233197666,0.0363194881976707,7.49430044414985,7.19539407980285,1.42264440391442,6.99120924985402
"5044.21",1.73490570997819,4.47778339101933,3.76837004848165,6.3679876531706,6.43913216202741,3.11215745533018,0.0486777137690677,6.96691109994046,6.6963084164281,0.184326219390426,3.01415156362794
"5045.21",1.48625173908658,3.96469304896891,3.93886957174187,5.11483566589916,1.31081312691725,3.57992947621352,0.0315792303208033,8.21259574855614,4.18096217565622,1.29863079645315,2.23112930784962
"5046.21",1.372482373612,4.03262294293381,7.54356007416774,5.65289640587845,1.28561425160257,0.731919608943437,0.0327951688224138,8.91267070737448,2.61380232575324,0.352935472459262,0.964590715532491
"5047.21",1.38799320347607,4.02450323197991,5.32604296338879,6.65941170917187,5.58046174783832,2.63697562403237,0.0193180423796937,6.97551643098699,2.60429785095311,0.148437193712231,-0.776427822607371
"5048.21",1.31556307012215,3.63094509858638,6.8290572284456,2.93761032554018,6.0760084749606,0.776144627206197,0.0725098321549374,9.33561565685742,4.1043725058297,0.0125757367002601,-1.38094449256812
"5049.21",1.69787586503662,3.59292026190087,7.04306978589021,8.47441125425466,1.46410966820464,2.22674451555572,0.0619738543787708,9.13950979898455,3.41308357205885,0.381129593803268,5.54863688429716
"5050.21",1.27813357301056,3.65646486938931,7.71264999492523,4.84009213556447,3.07451987156637,2.45370881186477,0.0616296078188635,7.80960031027046,2.38088201260959,0.0515432331220114,-0.688473000510049
"5051.21",1.50212384061888,4.02825121721253,5.98546175144061,6.06936424975433,6.41616375538917,4.22567745443632,0.0725578186157219,7.61718002624778,1.94508591037695,0.0320214071139098,2.77879432678375
"5052.21",1.76840842957608,4.14979830477387,4.65474037838646,5.01684332916008,5.43315679181934,3.98736873682779,0.0482899544947823,9.46720628366859,4.93396648223829,88.1586494047534,4.05413608559017
"5053.21",1.72382356924936,3.61389685422182,7.38103635317011,8.31681860429085,1.07617461507445,2.76515085804223,0.0262047597658058,8.13853437866466,5.43258762492943,0.328217340978555,3.12108382414413
"5054.21",1.95889926026575,4.2674360931851,6.72098641049351,2.87034116287709,2.12929128008477,0.306189653124903,0.0323127142974233,7.04418690487408,4.40949699848554,0.0128038731247259,-0.554065947631252
"5055.21",1.82211673050188,4.23472856474109,5.30719011019422,3.72409729394905,0.913323508599088,1.22289005399168,0.0478297972756174,6.75244835982081,6.79535919512977,1.57014865674414,5.66189391289294
"5056.21",1.486417690292,4.2001587159466,5.39716898401172,8.15818295985406,2.67342174837557,0.568117528240737,0.0340718974698322,7.50251308560592,1.24845691574268,0.743022118688982,1.49151263846756
"5057.21",1.49623539927416,4.08821729780175,3.9449668478767,6.57652053877767,1.53754091966341,0.615425653523715,0.0633451833473682,8.07243055225797,13.2435458785051,0.0878116060441603,5.59949333123048
"5058.21",1.59109254973009,3.79000700404868,4.12294175345046,6.8145630996884,0.281889119936086,3.76256188879929,0.0473972444115151,8.0940992556683,6.49765082413973,0.0176315673349989,1.9488353195491
"5059.21",1.11957139964215,4.06991193024442,4.14429857077332,4.13993648126007,4.33570932174176,3.54152576350536,0.0349754360074871,8.5881445132183,4.3158952553403,0.00160077787500287,-2.77063753370493
"5060.21",1.47608286631294,3.60299893748015,5.78141506587531,4.27388786787754,3.08937579243036,2.67411223279094,0.0952166204004592,7.81657049420882,5.9263287067606,0.502482156405299,2.83473633903859
"5061.21",1.04788555088453,3.74960415647365,3.14679457095299,3.76323649770133,1.62641998526708,0.614232895645441,0.0193075822478208,7.68960236685969,3.40282061151562,0.908741265776009,-0.0220117158660895
"5062.21",1.46505927434191,4.1552541796118,2.33773722012777,6.55452001687338,7.88700387368281,2.89038196822974,0.0910266700784103,8.14647253433544,3.55281534789272,0.00752490239193417,2.18897309297323
"5063.21",1.03060914459638,3.99161880323663,3.88219101097343,5.91413834754608,7.64232819918514,2.55206650958729,0.0131596551515344,8.32595265685139,3.19226754996508,0.032096408776653,0.536620553927386
"5064.21",1.40943483356386,3.91591985360719,4.8607088494696,8.40822279475377,6.28424751615681,1.36447176272502,0.0196555432840646,8.36744356467087,5.72118289945339,0.888517838459351,2.70453785087168
"5065.21",1.78990814881399,3.62321984767914,6.86364996254727,6.23395653438848,5.81116522955411,2.92653081375442,0.0969737614525196,8.83042721139798,7.39311296374928,0.263633579104773,5.13993725438892
"5066.21",1.21606114855967,3.80454848660156,8.34678717080745,3.99607481192105,4.56136817387542,3.37742971409327,0.0431586193695813,9.25519975218059,6.88669929398132,1.61234260754933,1.29018347863852
"5067.21",1.80872146319598,3.56581713771448,4.84895724930563,3.20001213802934,1.4531087532747,4.51746122073307,0.0215939758793522,9.65838474288728,4.36069657902248,1.74262835086758,3.10804767600982
"5068.21",1.89957001619041,3.9346232926473,5.83827877517605,7.27954178093698,3.73629286329829,4.307240097386,0.0440140381376659,8.38892874152599,3.0168423974033,0.164469981382577,-0.776019917262344
"5069.21",1.23304627020843,3.9760682079941,5.72128777194577,3.4817312393065,4.19446777552201,2.75366402091306,0.0559176179155819,8.86334002763404,6.0842173990642,0.0168267194805263,-1.77288768513501
"5070.21",1.08528178674169,3.72711905208416,3.7081502561596,3.93028601866772,1.13880388187969,3.99665833580222,0.0607201953572092,8.63845324487359,4.88056426547827,1.12184594673651,4.11074817206107
"5071.21",1.82888484024443,4.31494628079236,7.3777846963841,5.76434029616467,1.7927538585642,5.29143580351969,0.0256152775940246,8.45737723003889,3.81374102254646,0.694805720651772,4.24845549722532
"5072.21",1.18599532893859,4.29685608670115,8.93081050889266,2.38424162861307,1.1163560521797,2.90090708935931,0.0425764828418995,8.53053726947721,9.33252890531059,12.4282995311419,4.97003868965971
"5073.21",1.99881072365679,4.17372312839143,5.98109016316278,5.8834454764954,2.45506625303918,2.45530552541123,0.0324848925113528,8.7729146158932,5.08279124488932,0.321981217234098,2.3126176040673
"5074.21",1.0542440819554,3.94336329889484,6.3638535198147,5.39361837069206,3.58977031779082,1.10647328188767,0.049588996246439,8.05046498002064,7.50694092060295,0.25374116399367,6.85747557917787
"5075.21",1.0674526267685,4.06932519655675,3.82797089013256,5.99857328622771,2.99254553545479,1.48844740384255,0.0436644930756547,7.42630553543471,5.23051565813033,0.323368499594336,1.95134731112135
"5076.21",1.32753708981909,3.68588517396711,3.92802238495107,4.35861146476851,3.90329361148408,1.53781308885392,0.071858919676082,8.00908829660893,2.99176695372767,0.025510247409983,-1.40921045713549
"5077.21",1.57163070165552,4.36644771602005,3.04166111116156,4.85103585121048,1.28778534568204,1.54206068701465,0.0154094478366119,9.54500451070994,2.54764759978544,0.00707661624066701,-1.1208176688758
"5078.21",1.64373070420697,3.60975194652565,8.85459417177599,5.40106772451458,3.02832251255228,2.14890341056112,0.0437532508666641,6.91160847932145,3.5828931630596,3.09144889115203,4.2499142919752
"5079.21",1.57593877264298,4.03476311406121,2.50139577846317,4.3906514477554,4.27122448001714,0.763388007984488,0.048678178869942,8.85872572589007,3.80627766477942,0.0243414486634761,-0.752600999574673
"5080.21",1.77372272498906,3.97636809316464,7.22518297604665,3.98236144661488,3.02680071045988,-0.577986953989388,0.053563262071022,9.25205464183058,6.89950790948214,0.174052926497365,3.71800975724008
"5081.21",1.22016926459037,3.75377050647512,7.73393048801538,5.42600210685945,0.969448016827545,2.51897942853477,0.0187752486094887,7.01311914846294,3.79660087024473,6.73839522553359,1.03229247085182
"5082.21",1.17984439339489,4.1695569108706,3.27774799658016,8.45506167850978,5.27406924154377,3.29897460415386,0.0137220664323407,9.47138137567086,4.43393023214491,0.348140182992424,4.52266881168329
"5083.21",1.30219154572114,4.25306534511037,4.80662516666149,4.18588368336854,4.18367095394922,5.16644271397907,0.0653261350950486,7.00594858755259,1.64784805598211,0.884108762950989,1.75188652803173
"5084.21",1.87206771085039,3.56296395999379,3.29127847097867,7.13751859642977,8.99111116607162,4.35599685362664,0.0704507712583519,8.2333622334624,5.6807884814673,0.183657827280718,4.89493225202707
"5085.21",1.07886207150295,4.45895286672749,4.82292377965694,6.67868713907032,2.22174792641743,2.24138627941344,0.0368604362400605,8.47407658863058,5.58857151680028,2.18619260042791,5.89170578262628
"5086.21",1.58624371583574,4.08143366640434,8.2002217013482,5.80009889684948,0.665044549366848,2.80621908592322,0.0221380624728743,7.50662453123347,8.30387579724022,0.526788584172802,5.7612098203576
"5087.21",1.29007994476706,3.71952326060273,4.01618789480515,4.76850936318421,0.542601550820571,-0.554220979779991,0.0520237341973146,8.79612303526558,3.77824790577191,0.170934788170018,1.78569938514743
"5088.21",1.00975484377705,3.9455245770514,7.65338130246171,4.25104466355853,7.24375143437557,2.91351582217344,0.022339792228944,8.54038907529133,4.14999349229352,0.328602254090369,-0.477505757727554
"5089.21",1.08449039328843,3.76071302918717,5.08066600481524,7.39636506594387,1.48435701338379,1.51779623844002,0.0605917148503207,9.33537813553942,2.82820483320924,0.667555047504123,2.7157361972101
"5090.21",1.31944439746439,4.49659451423213,3.49971425725709,6.74297381610709,3.782260321718,3.51103359727752,0.0668038092068173,9.91034970859255,1.04425682369975,1.82910207554725,2.67745534913011
"5091.21",1.66372749907896,4.11663661617786,8.77916470813988,8.96811618438542,2.01945160439828,0.673894367600643,0.0508094392487867,8.86641414706665,4.23201503364213,0.0290197545498652,1.20518584625466
"5092.21",1.54829129134305,4.04595653526485,3.70106265122365,4.58865880852109,2.93803415820551,3.22972256603274,0.029647128767747,8.32302496728775,4.63735557064407,0.252589156550066,2.04897041459619
"5093.21",1.89815990626812,4.34183566039428,4.09793105641238,7.84444862518381,0.78678285237035,-0.730367084240865,0.0380038555715462,9.00498416684295,4.204318998585,16.4698935056879,4.8999211410611
"5094.21",1.6593087662477,4.34767871326767,3.54564792105071,4.22786135842843,4.57332439173133,0.984894746252637,0.0650876231387982,9.0233941118896,2.91268236206774,0.863781465445624,2.14786907269565
"5095.21",1.94839084148407,3.62478055106476,7.6449463644287,3.49797508561226,3.12075247616652,4.26010475707576,0.0482631326537528,9.01980947708131,9.45259690788183,0.00625467030895494,0.435048873862222
"5096.21",1.87777135591023,3.53994317096658,5.77272418731748,8.39270303794386,3.60256558691606,1.34125053472315,0.0476239781230039,9.2277659261606,3.14156873136438,0.0567275545325124,3.60910854424473
"5097.21",1.99259118782356,3.57680993154645,2.8184928483971,4.39859141906897,4.44627824041003,4.82175522427293,0.0130654881604596,8.23232796528376,2.16278538285488,0.0651902871791539,-1.18509844770845
"5098.21",1.83125570951961,3.86901614279486,5.04426277594871,5.28095513517856,8.20562086283572,3.41383021461036,0.0513288072108875,8.21679238939772,3.30545302045618,0.477502656420535,1.7167971457041
"5099.21",1.45268582343124,3.71107634785585,6.21529741900412,4.75235775910858,4.2577862411635,1.63644792192609,0.0295135932043504,7.19352243083186,5.78670877584946,0.290395588958666,2.59660006932401
"5100.21",1.10719959856942,4.15439669438638,7.14155721629592,7.81073659489516,3.35654109964173,0.389108119696211,0.0414294043881204,8.60085052716106,8.14176273477485,0.0164212693489047,2.80782951004295
"5101.21",1.49357118993066,4.49030796694569,8.20054953600929,8.45523852455186,5.55122676732068,2.67391358370109,0.0254830704678242,9.19792559334655,7.79585491920634,0.0732835508123447,1.76817361491273
"5102.21",1.01091228681616,3.73651383607648,5.93225840153757,5.03146306556206,1.30837697086815,-0.772999981760386,0.0657796629243892,8.22635974969269,3.81943728156589,1.68469195295667,2.13319282271532
"5103.21",1.65692815650254,3.89885567221791,2.68766875962969,4.93805656401887,4.98162322313609,2.82375582883029,0.0228270329503595,7.63106679524286,2.49190409154389,0.0508138462293,2.89637729070459
"5104.21",1.14638930931687,3.58337646676227,5.53911687349422,4.36198031276567,2.4134033223026,3.86701481719787,0.0315329706041155,8.94918343113854,3.94694812877288,0.212250098806457,3.01034047664927
"5105.21",1.17727010021918,4.0730875604786,8.85201431666581,8.88368026618653,5.95648207594118,4.01005506256123,0.0170419155392619,6.63970740440831,2.25196440822617,0.264980295914972,2.12585535983241
"5106.21",1.20000119833276,4.49866524408571,2.50975481253993,4.89390574708325,4.73030886467672,2.5214274332566,0.0344193621654927,8.72937100817489,7.41906625139629,2.29866155299747,3.07986945723486
"5107.21",1.5200515803881,3.57414118410088,2.17834390339694,4.87968411655446,7.18291909354927,3.49588511281262,0.0230635553469233,7.98750157118959,2.83253682409963,0.0191070023189998,-0.594658077286193
"5108.21",1.75065191625617,3.93726426688954,3.52059993146942,6.6134409895568,1.00211676886791,2.75537204675961,0.0511060742913339,8.00239101196779,7.06979817284037,0.0594804464062071,5.71713542545312
"5109.21",1.19202634133399,4.03610230260529,2.36209626295432,4.48051520493525,1.30960017470092,1.80742562593474,0.0157849955080696,9.72996076148012,7.69334262685832,1.76246241736754,4.10647587189906
"5110.21",1.2488176478073,4.01735860016197,4.25038054306178,3.73865778333859,1.62002540102523,2.67282674360912,0.0633116063984525,9.08617969853363,3.6600311691123,0.00920842359084518,-1.45236789596903
"5111.21",1.11865729931742,3.6713463163469,4.74331715532227,2.82001660040954,1.82162449887271,2.46241354784839,0.0275878784967061,8.70718735848709,2.85594103895589,0.0537195949782609,-0.396886452265227
"5112.21",1.15615090006031,3.86203368403949,2.28919892781248,4.77769051714403,0.667692824170556,2.44506701299438,0.0653513000980315,8.18241060499097,10.2925342828845,0.084237040303192,5.75580605237545
