"","lot_id","unit_id","T_F","t_F","T_T","t_T","T_S","t_S","T_T2","t_T2","T_H","t_H","spoilage_type","STorAT","initial_mean","initial_sd","N0","allele_index","Mean_h0","StdDev_h0","Mean_b","StdDev_b","Mean_Nmax","StdDev_Nmax","Topt","h0","Q0","b","Nmax","Tmin","mu_opt"
"11",1,20,3.63450097595342,1.34414244932123,5.58594334777443,7.68129155440715,3.63675223563635,1.3369380119315,8.93048148220921,0.0552966594814175,5.28222164756999,35,"PPC","ST_36",0.236326650094802,1.13252212132798,0.708507862394041,17,0.272993521309382,0.129184559433874,0.0991901555410213,0.00642158486391138,8.59639867466667,0.148786224434139,30,0.235923145077293,3.75831053347841,0.097047725254287,8.49152193619488,-4.15,10.9837878622862
"12",1,21,3.6216850746423,1.76679611997679,2.85650606213272,7.68459105837795,4.54442410037365,7.37983935255872,6.88455648570224,0.0656869809774038,6.28674001811489,35,"PPC","ST_52",0.236326650094802,1.13252212132798,0.486191913124098,5,0.571748102731193,0.431199924432236,0.0857151545258083,0.0012601913780442,8.06470493733333,0.0320825767701711,28,0.734725929708234,0.921735016855963,0.085816858172203,8.0465223463784,-4.15,7.61214716226781
"13",1,22,3.74753752490506,1.84285857854411,4.67197432660753,5.61601971873686,3.94637532549597,2.87635817937831,8.29106534444613,0.0405347618896518,1.88318517383065,35,"PPC","ST_23",0.236326650094802,1.13252212132798,0.0764723983851249,7,21.7006572171414,8.42128468617144,0.192305920225208,0.0361364826739475,7.72137507233333,0.0363093563367836,30,8.47990358272076,0.000207641824032791,0.191641379729565,7.72929628814322,-4.15,42.8311755112427
"14",1,23,4.04433666495606,1.67328611575067,8.71152977490332,6.87435588787861,4.10266329263422,3.33162252479799,9.25252552038958,0.0277694167277457,4.29616534170003,35,"PPC","ST_9",0.236326650094802,1.13252212132798,-0.122228814750936,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.231634227577387,3.83643688396317,0.0919065610955391,8.08388953907824,-4.15,8.73081904244035
"15",1,24,3.52123316377401,1.43822905025445,3.86850637526333,5.973939161207,2.06268579431642,2.43264300841999,8.51615760425397,0.0478558488192458,3.62492136420659,35,"PPC","ST_52",0.236326650094802,1.13252212132798,-0.59492467109094,5,0.571748102731193,0.431199924432236,0.0857151545258083,0.0012601913780442,8.06470493733333,0.0320825767701711,28,0.573965908382511,1.28983367378662,0.0840141367349307,8.05243805660911,-4.15,7.29569539051319
"16",1,26,4.47283444041386,1.23044335492887,6.96714611598214,5.30600335151667,0.960577744380306,6.0437962097085,9.61746803773674,0.0509931824038025,2.91108207769504,35,"PPC","ST_23",0.236326650094802,1.13252212132798,2.26758665932754,7,21.7006572171414,8.42128468617144,0.192305920225208,0.0361364826739475,7.72137507233333,0.0363093563367836,30,28.4534483932482,4.39363901131356e-13,0.231943754955871,7.69108090177099,-4.15,62.7403278038576
"17",1,27,3.94633016549051,1.09285725024529,3.64336865640705,6.09338637986418,3.0547340078532,0.71697970705628,7.74111288329676,0.0618206874723716,1.43605684952437,35,"PPC","ST_9",0.236326650094802,1.13252212132798,0.398344091686231,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.188317958157059,4.82585192071433,0.0959494114200215,8.27926481670702,-4.15,9.51582802230558
"18",1,29,3.53764200326987,1.79839319270104,7.05172435382409,7.16399156791159,2.35426444841386,0.252907986646865,7.71504666964472,0.0483277460374333,2.65355203706905,35,"PPC","ST_9",0.236326650094802,1.13252212132798,-0.309776935248176,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.042210259575568,23.1944401941374,0.0963640314666645,8.1875138525123,-4.15,9.598245988539
"19",1,30,4.25799988140352,1.67650743201375,5.95468570308957,5.67236156597083,1.22872617161392,0.226181854023213,9.77746321713906,0.0417715015403806,4.47515443209838,35,"PPC","ST_9",0.236326650094802,1.13252212132798,1.40068946815116,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.423978996161121,1.89383358688587,0.0994629805503445,8.06663129041006,-4.15,10.2255080090581
"20",1,31,4.06058489321731,1.52551768952981,6.0083625085733,4.88229414916601,0.877008442345934,4.97846592752941,8.46981327543536,0.0111258042833395,2.27688232012003,35,"PPC","ST_48",0.236326650094802,1.13252212132798,-1.20662622261538,4,2.91099595480795,0.380891566822806,0.0908287949785243,0.0029634888886196,8.54703364766667,0.0279041888822777,30,2.79108547769129,0.0653650221257441,0.0904797835457359,8.49513389101643,-4.15,9.54738689129221
"21",1,33,3.74154390720651,1.26288566994481,6.21111601590839,3.81418170272061,1.12462919065228,2.7796861932978,7.88580358411137,0.0300380730354649,-0.00690581515288535,35,"PPC","ST_23",0.236326650094802,1.13252212132798,0.68499705898829,7,21.7006572171414,8.42128468617144,0.192305920225208,0.0361364826739475,7.72137507233333,0.0363093563367836,30,21.2843399542037,5.70595848053347e-10,0.191085769000097,7.74743700008444,-4.15,42.5831814334147
"22",1,34,3.82037908583879,1.4478676347062,8.31352964165592,5.78660085637427,4.07526063882411,2.3397935416402,7.53048143271371,0.020827644753059,4.62114232693375,35,"PPC","ST_41",0.236326650094802,1.13252212132798,1.47077707153588,12,0.368479596041118,0.343185987850303,0.0846468100716908,0.00494039440055414,8.245783693,0.139795598232321,30,0.0881594276560633,10.8504320121816,0.0863803442066023,8.22365805252747,-4.15,8.7018436648428
"23",1,38,3.66262880922295,1.95328643033281,2.61935157497037,5.37423500243741,-0.375920139226817,3.83260438839456,8.93926900186476,0.0299482430484979,2.57887612703267,35,"PPC","ST_17",0.236326650094802,1.13252212132798,0.858061880854744,10,1.47414953427315,0.152195129790626,0.0834577199860537,0.00269389564509798,8.611384512,0.0300566772644545,30,1.77327214126816,0.204495001076858,0.0784388767063002,8.5950900633804,-4.15,7.17536747011804
"24",1,39,3.8838066724129,1.49958252464421,4.05375046256609,3.11250654663427,1.70127367451805,2.56020161017272,8.6857494089044,0.0283850681276027,5.41316709226884,35,"PPC","ST_9",0.236326650094802,1.13252212132798,-0.124354681545289,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.0725727101763521,13.2853314131763,0.10464113279632,8.06873096443777,-4.15,11.3179252028565
"25",1,41,3.80943308887072,1.83737819711678,6.21343122586327,6.57919382176322,3.69173580277053,4.96800487934242,9.56716860327433,0.0845836876952002,6.1917952336928,35,"PPC","ST_52",0.236326650094802,1.13252212132798,-1.42368807401236,5,0.571748102731193,0.431199924432236,0.0857151545258083,0.0012601913780442,8.06470493733333,0.0320825767701711,28,0.527084768281389,1.44094972291563,0.0866216692991512,8.02709881546918,-4.15,7.75559375342429
"26",1,45,3.61879661702551,1.28855536691844,4.84134593463877,2.82368022435847,1.36384030124606,5.79265006946421,6.74271785005891,0.0750458996866503,3.796573701698,35,"PPC","ST_13",0.236326650094802,1.13252212132798,-0.500255179668768,1,27.1206667317919,2.82924141917198,0.219377952542645,0.00833266812015093,8.130733991,0.0432330126040547,30,27.4837749474702,1.15863914834087e-12,0.231214095626948,8.05941063166855,-4.15,62.3462058879994
"27",1,46,3.95420160656795,1.9310442332644,5.55896382806979,2.6397860510754,4.43254664464494,3.57442027891406,8.45067734308803,0.0443944170265068,6.35739806279197,35,"PPC","ST_52",0.236326650094802,1.13252212132798,-0.843005347846228,5,0.571748102731193,0.431199924432236,0.0857151545258083,0.0012601913780442,8.06470493733333,0.0320825767701711,28,0.382762693628568,2.14440408845121,0.0842234889348905,8.09655606206109,-4.15,7.3321005228467
"28",1,47,3.54573802417144,1.46578003908508,2.5412788846183,4.09188083515403,1.75179403687535,2.5702326644671,7.06476641706406,0.0658047892218574,3.7396967366559,35,"PPC","ST_17",0.236326650094802,1.13252212132798,-0.0884286460719561,10,1.47414953427315,0.152195129790626,0.0834577199860537,0.00269389564509798,8.611384512,0.0300566772644545,30,1.3821772657988,0.335169450440076,0.0840042655880453,8.5594164719829,-4.15,8.2297017181784
"29",1,48,3.9728400609456,1.3284556355793,4.95959504013615,3.34979268379243,1.25661500707733,0.727658885199897,7.6621731223095,0.0904541291363498,7.61695652150745,35,"PPC","ST_9",0.236326650094802,1.13252212132798,-0.053706113375579,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.645744029669926,1.10204292899876,0.118283478501256,8.27025433742835,-4.15,14.4613930546575
"30",1,54,4.07270704978146,1.76427367702127,3.50267048169554,2.85376880195914,2.0714972741708,1.16210177288112,6.9951244663293,0.0622054353452885,3.8425987905352,35,"PPC","ST_9",0.236326650094802,1.13252212132798,-0.246503771258034,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.0331163200934402,29.699351449551,0.0897047402072492,8.06014316314589,-4.15,8.31749866977527
"31",1,57,4.04012011107989,1.87970839487389,3.52438588572154,7.65658918987388,3.80303614370197,0.572459227903664,9.08933710537383,0.0526319968976786,6.99695886322493,35,"PPC","ST_13",0.236326650094802,1.13252212132798,0.098216075453929,1,27.1206667317919,2.82924141917198,0.219377952542645,0.00833266812015093,8.130733991,0.0432330126040547,30,26.5293979716678,3.00904617832131e-12,0.220536255917728,8.13186252601937,-4.15,56.7206776065671
"32",1,58,4.42134581762366,1.37277155322954,3.79382318018471,4.61808222126003,1.17985250581702,6.71122933468933,8.46026651201972,0.0575596944439066,4.67412285719568,35,"PPC","ST_102",0.236326650094802,1.13252212132798,1.31353352559566,15,0.411306558262555,0.530263037874741,0.0678643167033976,0.0027919270240959,7.646922797,0.0337177318656693,25,0.458169718410568,1.72064521350505,0.0716433665855617,7.62848440385327,-4.15,4.36143183513294
"33",1,61,3.94331484939903,1.79621108132415,8.58668690886552,6.16226905780032,1.29822085287738,2.16856106903764,9.25432516438848,0.0245655240888245,2.6858290561474,35,"PPC","ST_24",0.236326650094802,1.13252212132798,-0.939142762839225,3,0.709332907785868,0.231977563243744,0.0892487340863523,0.00191750700529234,7.78619361466667,0.0164676371114446,28,0.640379787800186,1.11457710360859,0.0878858407116518,7.81457494037937,-4.15,7.98361853133543
"34",1,62,3.53039804752916,1.38702512485906,5.65326033628888,6.35174867851812,3.21042538222247,3.79854010991451,9.77020275166752,0.0428259587026353,5.04135817668568,35,"PPC","ST_13",0.236326650094802,1.13252212132798,0.541496213783511,1,27.1206667317919,2.82924141917198,0.219377952542645,0.00833266812015093,8.130733991,0.0432330126040547,30,28.449670465634,4.41026925561087e-13,0.228374078574771,8.17542115570724,-4.15,60.8240076709925
"35",1,63,3.87306181550957,1.43607784039341,6.96848998495803,6.02441380001117,0.0871345720043637,0.334636528056995,8.33374550288977,0.0488402157676874,1.42568529046791,35,"PPC","ST_13",0.236326650094802,1.13252212132798,-1.80991338906648,1,27.1206667317919,2.82924141917198,0.219377952542645,0.00833266812015093,8.130733991,0.0432330126040547,30,25.0884321199175,1.27125411205434e-11,0.22275728807415,8.09839616044219,-4.15,57.8689043790039
"36",1,64,3.50535125518218,1.20083209662698,6.81413449636649,4.39870438226633,2.52695179185409,4.72432841921122,9.20379470066338,0.0454928744641728,4.4189503723653,35,"PPC","ST_13",0.236326650094802,1.13252212132798,0.594839332015785,1,27.1206667317919,2.82924141917198,0.219377952542645,0.00833266812015093,8.130733991,0.0432330126040547,30,29.7203101920832,1.23775099215618e-13,0.231950427347079,8.14918802782491,-4.15,62.7439375930767
"37",1,65,4.41470029833727,1.62326869694516,4.87647324184218,4.64801684934585,-0.744345129535621,2.11486458660425,7.61953870593181,0.0617564405948421,7.15300694220409,35,"PPC","ST_24",0.236326650094802,1.13252212132798,1.75524424742688,3,0.709332907785868,0.231977563243744,0.0892487340863523,0.00191750700529234,7.78619361466667,0.0164676371114446,28,0.689819305301708,1.00668913525467,0.0895848634133778,7.79240039403079,-4.15,8.29528336986187
"38",1,68,4.03609876823612,1.34727365337312,5.67916827589155,7.48848921759316,2.3744901687196,3.85906009335639,9.72138377312801,0.0426284006400564,4.0502977935161,35,"PPC","ST_24",0.236326650094802,1.13252212132798,-2.0583616795604,3,0.709332907785868,0.231977563243744,0.0892487340863523,0.00191750700529234,7.78619361466667,0.0164676371114446,28,0.488336140333403,1.58830364792935,0.0871232668435228,7.8199637139106,-4.15,7.84567398873565
"39",1,75,4.04758870555088,1.32938157604076,6.29340874383404,4.81575868497444,1.54329414637135,0.747083769189836,6.81414163604846,0.0433844617319876,3.18974904528305,35,"PPC","ST_81",0.236326650094802,1.13252212132798,0.861869141073843,11,1.8682957236644,0.222106719934527,0.0852360432581466,0.00192101212223717,8.59427700366667,0.0311461203158089,30,1.50803302197654,0.284265702977294,0.0861433913093032,8.64135612909595,-4.15,8.65416849022841
"40",1,76,4.05916252965108,1.33759996690787,3.78623331368504,5.28189717662191,2.15850170230744,2.29435033852465,9.92730252092054,0.0610022572968947,7.09412087770922,35,"PPC","ST_52",0.236326650094802,1.13252212132798,1.13506513435677,5,0.571748102731193,0.431199924432236,0.0857151545258083,0.0012601913780442,8.06470493733333,0.0320825767701711,28,0.798009693490198,0.818923135313993,0.0843582270741954,8.07873387050365,-4.15,7.3555786240506
"41",1,78,4.02655844134279,1.14595273416489,6.67992322506678,4.35019630442011,3.22532942291411,0.293301954500944,9.04557982366571,0.0582532378038641,2.57777145065103,35,"PPC","ST_13",0.236326650094802,1.13252212132798,0.166762960149753,1,27.1206667317919,2.82924141917198,0.219377952542645,0.00833266812015093,8.130733991,0.0432330126040547,30,24.7784729795667,1.73318896388669e-11,0.231514829831946,8.10419176546738,-4.15,62.5084955632523
"42",1,79,4.12056432571262,1.10361589118838,7.02961679865524,5.57778346683306,3.97737794950039,1.24570488307119,9.80255980864322,0.0333070376785428,3.97567710268338,35,"PPC","ST_23",0.236326650094802,1.13252212132798,0.692783040607696,7,21.7006572171414,8.42128468617144,0.192305920225208,0.0361364826739475,7.72137507233333,0.0363093563367836,30,18.0421014400304,1.46020862379758e-08,0.21774110621964,7.77077360903757,-4.15,55.2919957574469
"43",1,81,4.39927986776456,1.40063993399963,4.40732038106689,6.06699134104014,-1.01047449768492,0.478428548393132,7.5146171750685,0.0270028273083717,4.06892865586298,35,"PPC","ST_23",0.236326650094802,1.13252212132798,0.500982490142405,7,21.7006572171414,8.42128468617144,0.192305920225208,0.0361364826739475,7.72137507233333,0.0363093563367836,30,29.8022225138445,1.14040526526386e-13,0.232725988676492,7.73743350718534,-4.15,63.1642267574974
"44",1,82,4.47495747567154,1.50518997549079,3.34834349676381,4.905718823796,2.90171362288411,5.96946323324448,8.84172165242521,0.0444126104942943,5.56648726173989,35,"PPC","ST_56",0.236326650094802,1.13252212132798,0.46738308072454,6,1.002334523289,0.194809669403359,0.110028294945042,0.00121497869595147,8.25853288633333,0.0592831611687581,30,0.615273271582222,1.17624623350038,0.109709700856811,8.12344359256908,-4.15,14.0369087854059
"45",1,89,4.35991218034178,1.56614892045036,3.3664024141349,3.5111131349552,-0.29000186748121,3.08074306759801,9.32712412521165,0.0352247120923308,0.468843901954963,35,"PPC","ST_9",0.236326650094802,1.13252212132798,0.437449401297584,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.226581579255584,3.93228710261925,0.11941739356256,7.86982814867469,-4.15,14.739988013383
"46",1,91,4.21800276078284,1.20285725779831,4.85614434917248,5.84787479239627,2.1023507122897,7.4445458805349,7.84700980549412,0.0648106803551016,5.06232247517049,35,"PPC","ST_24",0.236326650094802,1.13252212132798,-0.0229157619392578,3,0.709332907785868,0.231977563243744,0.0892487340863523,0.00191750700529234,7.78619361466667,0.0164676371114446,28,0.691954841555186,1.00238895038458,0.0855075271496706,7.78291618600157,-4.15,7.5573693587335
"47",1,95,3.80111187463626,1.33531535742804,5.46493151790527,4.08499770400698,2.12318972471297,1.38176682793215,6.14406652302994,0.0527008743697114,5.46115777172416,35,"PPC","ST_36",0.236326650094802,1.13252212132798,-1.91409551662457,17,0.272993521309382,0.129184559433874,0.0991901555410213,0.00642158486391138,8.59639867466667,0.148786224434139,30,0.364816073357307,2.27144141176755,0.102490529517556,8.69929167260702,-4.15,12.2503610838325
"48",1,96,3.98516377923079,1.6329468365293,4.12575279033852,3.74870272437518,1.44471220422688,2.8729332937744,8.96055284763199,0.0448533900750792,4.43402861079178,35,"PPC","ST_9",0.236326650094802,1.13252212132798,0.144734369591841,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.283953298626857,3.04533691218982,0.114682317045234,8.25590835108462,-4.15,13.5942381007453
"49",1,99,4.16974166873842,1.7955609112978,7.70240534708841,3.60388911123155,2.45317585627802,1.57920183485886,8.32354544437614,0.0181412661083912,3.98636057055902,35,"PPC","ST_17",0.236326650094802,1.13252212132798,-1.99286124671372,10,1.47414953427315,0.152195129790626,0.0834577199860537,0.00269389564509798,8.611384512,0.0300566772644545,30,1.23246372437744,0.411578714349924,0.0852895805476177,8.57249920969531,-4.15,8.48346696782903
"50",2,1,4.12804795405827,1.54563120519742,3.68378600943179,6.23255474916667,2.78943975617355,2.9062034040838,8.44011080068216,0.0402782381906161,3.19089566779871,35,"PPC","ST_24",0.449523940727221,1.12656210945413,1.25289231223774,3,0.709332907785868,0.231977563243744,0.0892487340863523,0.00191750700529234,7.78619361466667,0.0164676371114446,28,1.02017210263585,0.563802075787646,0.0909591931206504,7.80100729795167,-4.15,8.55175308231524
"51",2,2,3.61609841836616,1.98314878391102,3.01393083172733,7.79218600236737,2.96274039156642,0.0900179736066165,6.49588214980501,0.0299329223909664,5.4550640184052,35,"PPC","ST_13",0.449523940727221,1.12656210945413,0.456986929369098,1,27.1206667317919,2.82924141917198,0.219377952542645,0.00833266812015093,8.130733991,0.0432330126040547,30,23.7076372009928,5.05712844889765e-11,0.2130500690206,8.13418933979053,-4.15,52.9352263555396
"52",2,3,4.11110351677053,1.07752897776663,5.39517489455411,7.84279356291736,2.80494616805608,1.76910588578739,9.86333349388823,0.0353828292071395,4.07941815496588,35,"PPC","ST_102",0.449523940727221,1.12656210945413,1.24414314440964,15,0.411306558262555,0.530263037874741,0.0678643167033976,0.0027919270240959,7.646922797,0.0337177318656693,25,0.32059763544662,2.64584541068419,0.0702169976722244,7.63422557037402,-4.15,4.18949455435951
"53",2,5,3.57628820487298,1.26697429735214,7.3161781324457,3.31158877051966,1.25696763268507,0.847090882033201,8.07228285586104,0.079617379776935,5.15218600887822,35,"PPC","ST_13",0.449523940727221,1.12656210945413,0.778043683180819,1,27.1206667317919,2.82924141917198,0.219377952542645,0.00833266812015093,8.130733991,0.0432330126040547,30,24.3152974066421,2.75423194066751e-11,0.225650008620796,8.13470958856026,-4.15,59.3816314100212
"54",2,6,3.71637887810357,1.38837663666345,6.81834716080305,5.7891051374143,1.45429742118128,5.7904232037794,7.89866927871901,0.028764135538587,3.97724111846475,35,"PPC","ST_13",0.449523940727221,1.12656210945413,1.45334382879524,1,27.1206667317919,2.82924141917198,0.219377952542645,0.00833266812015093,8.130733991,0.0432330126040547,30,27.4754832662791,1.16828615445313e-12,0.215114476548311,8.11711889427628,-4.15,53.9660575500421
"55",2,7,4.49759885016829,1.77139785024337,6.78495984205799,5.42030867184601,3.28044776494408,3.01021521104713,8.22521853617238,0.104424223731229,6.11740984292919,35,"PPC","ST_52",0.449523940727221,1.12656210945413,-0.722392334491007,5,0.571748102731193,0.431199924432236,0.0857151545258083,0.0012601913780442,8.06470493733333,0.0320825767701711,28,1.79109707168444,0.20015904915229,0.0831372118795548,8.07747487748323,-4.15,7.14418786008592
"56",2,9,4.3452382448595,1.89528025919572,3.15267244951478,4.39428011049719,3.64803260029423,4.02820583056467,8.82606554767242,0.0676692081319606,2.78780621458699,35,"PPC","ST_9",0.449523940727221,1.12656210945413,0.508426925051014,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.298987229605468,2.86950301523999,0.103880354433123,8.38795061669523,-4.15,11.1539527395803
"57",2,16,3.67979081603698,1.74155088560656,3.5654431029015,6.20992521223232,-0.109454019636094,3.99776955343034,9.90953723464665,0.0738492112279898,3.57581673669412,35,"PPC","ST_52",0.449523940727221,1.12656210945413,0.535489280437249,5,0.571748102731193,0.431199924432236,0.0857151545258083,0.0012601913780442,8.06470493733333,0.0320825767701711,28,0.364488427281568,2.27387832571835,0.0871034660185759,8.02263679247473,-4.15,7.84210816368582
"58",2,20,4.05654321121983,1.02031572558917,3.86928081385478,5.57792197473361,0.741970921611586,4.35198910397293,8.96214864876341,0.0570387334500539,4.75054152559965,35,"PPC","ST_81",0.449523940727221,1.12656210945413,-0.599770042468218,11,1.8682957236644,0.222106719934527,0.0852360432581466,0.00192101212223717,8.59427700366667,0.0311461203158089,30,1.64313494135639,0.239730196611142,0.0852156716725985,8.57028478878251,-4.15,8.46877040521216
"59",2,25,3.7260453326162,1.11656104237773,4.95066978703265,8.81899369286303,1.69604050201699,1.38004239087818,7.13054514219843,0.0679831824020421,3.65114934519774,35,"PPC","ST_9",0.449523940727221,1.12656210945413,0.185673800202625,2,0.152459565596679,0.264067713713328,0.0970752406084524,0.0126548925942734,8.05721008366667,0.187418122589539,28,0.218793467122696,4.08873863632083,0.109808582908807,8.08539004295109,-4.15,12.4633424597328
"60",2,27,4.1729985983111,1.72955157863908,6.16599630792357,5.34573188691876,3.76025243581995,2.10534681335617,7.66697111668232,0.0317771337131195,3.82154483029367,35,"PPC","ST_2",0.449523940727221,1.12656210945413,0.161157273805478,16,1.91558241942641,1.26409179307428,0.0959900255289075,0.00600592843698127,7.19930627966667,0.0864915205170659,30,1.40738269633979,0.324122941101,0.091177656467291,7.17234087491737,-4.15,9.69523335904047
"61",2,29,4.05374271934852,1.50870103645138,8.84088943956713,5.06806296446188,4.61214689255599,3.04539007769012,8.02828731595764,0.0639273831659773,5.6897206606063,35,"PPC","ST_23",0.449523940727221,1.12656210945413,2.64892168236265,7,21.7006572171414,8.42128468617144,0.192305920225208,0.0361364826739475,7.72137507233333,0.0363093563367836,30,3.33166363813451,0.0370578173072999,0.173217569571091,7.73474574418709,-4.15,34.9917205544887
"62",2,30,4.43115277867764,1.41821533069015,5.0830910040687,8.89631592877839,1.58432368134164,1.82183750310287,6.99635684709165,0.0566024498831752,2.92925570565527,35,"PPC","ST_56",0.449523940727221,1.12656210945413,0.551049283238351,6,1.002334523289,0.194809669403359,0.110028294945042,0.00121497869595147,8.25853288633333,0.0592831611687581,30,1.12615958302922,0.479894648662514,0.107562150438006,8.24246807857283,-4.15,13.4927467367911
"63",2,35,3.63753275945783,1.75924158026464,2.13402248412623,6.79136893859315,0.247487992890059,0.951541949693968,9.3961951158279,0.0549442183865784,4.0603125850246,35,"PPC","ST_56",0.449523940727221,1.12656210945413,0.337436622489255,6,1.002334523289,0.194809669403359,0.110028294945042,0.00121497869595147,8.25853288633333,0.0592831611687581,30,0.712960165159137,0.961518926980115,0.110920389736086,8.29357431256943,-4.15,14.3484236053945
