"","t_F","T_F","t_T","T_T","t_S","T_S","t_T2","T_T2","T_H","P_ppc","N0","logN"
"49.14",1.05882849730551,3.9776617269963,7.42957849528982,9.39895378322116,4.46665099708809,1.46167964041041,0.0350247806415452,8.44672243578016,4.25450576498906,0.908688733412419,1.4035108500072,7.92086009011551
"50.14",1.06869026157074,3.52594065153971,6.87005024968906,3.76554673344137,3.89264017501895,0.881041431278975,0.0348180804962287,9.61217605777775,4.83673050449896,0.908688733412419,0.742083836687326,3.03602199517401
"51.14",1.87970839487389,4.04012011107989,7.65658918987388,3.52438588572154,0.572459227903664,3.80303614370197,0.0526319968976786,9.08933710537383,6.99695886322493,0.908688733412419,2.04989623106182,8.14438910909887
"52.14",1.37277155322954,4.42134581762366,4.61808222126003,3.79382318018471,6.71122933468933,1.17985250581702,0.0575596944439066,8.46026651201972,4.67412285719568,0.908688733412419,0.064291579259198,2.17108655722786
"53.14",1.13512588315643,3.5298376751598,8.07663056624426,3.8358462939085,2.12542496462975,2.49257928594066,0.0738168321563009,9.60805103180398,4.04355733447512,0.908688733412419,2.84527437941511,4.81730773842576
"54.14",1.8135787025094,3.76682676770724,5.12710412179123,3.10253356366981,5.11040810375802,0.747941057673661,0.0574084256724652,7.20438149743891,5.86420133316238,0.908688733412419,0.1562401649916,2.09487699122394
"55.14",1.79621108132415,3.94331484939903,6.16226905780032,8.58668690886552,2.16856106903764,1.29822085287738,0.0245655240888245,9.25432516438848,2.6858290561474,0.908688733412419,104.906947577327,8.25052298676423
"56.14",1.38702512485906,3.53039804752916,6.35174867851812,5.65326033628888,3.79854010991451,3.21042538222247,0.0428259587026353,9.77020275166752,5.04135817668568,0.908688733412419,3.63150487538005,5.96364761211925
"57.14",1.43607784039341,3.87306181550957,6.02441380001117,6.96848998495803,0.334636528056995,0.0871345720043637,0.0488402157676874,8.33374550288977,1.42568529046791,0.908688733412419,0.149311163486987,8.07142516463269
"58.14",1.20083209662698,3.50535125518218,4.39870438226633,6.81413449636649,4.72432841921122,2.52695179185409,0.0454928744641728,9.20379470066338,4.4189503723653,0.908688733412419,0.93054790192684,4.68457217684242
"59.14",1.62326869694516,4.41470029833727,4.64801684934585,4.87647324184218,2.11486458660425,-0.744345129535621,0.0617564405948421,7.61953870593181,7.15300694220409,0.908688733412419,4.3864423640058,8.15862556759458
"60.14",1.55090860486962,3.87291859905235,8.91090871461225,3.04078825543472,1.54424581279342,4.17047126003409,0.0320327129062878,7.03911624998782,3.8649040784074,0.908688733412419,0.061133767141359,1.91276233329144
"61.14",1.8582225011196,4.08299379749224,2.53288456589911,7.03687578510404,3.74243092926147,-0.485743431226648,0.0133326471850987,8.84277749966335,5.80632443830381,0.908688733412419,1.09259751193958,4.62434484604138
"62.14",1.34727365337312,4.03609876823612,7.48848921759316,5.67916827589155,3.85906009335639,2.3744901687196,0.0426284006400564,9.72138377312801,4.0502977935161,0.908688733412419,0.0112595496189098,2.65578384389584
"63.14",1.64437564834952,3.98690133914351,4.06786512610781,6.18783414954162,1.63126118256694,4.70430214843747,0.0734506664306283,8.33221821740356,3.32968169068214,0.908688733412419,39.4677748153874,6.47025497266656
"64.14",1.664256721735,3.71327411313541,7.36257504344071,4.26451465437181,0.682324481581839,0.41609299600454,0.0630290724390228,9.0144605632226,3.54456284496748,0.908688733412419,48.7681002397959,8.12821456752479
"65.14",1.12315371120349,4.36858926899731,4.85962372313324,8.55201812975717,3.87089804799509,2.81599072994401,0.0574433685475233,7.99319461500617,2.01848315373656,0.908688733412419,0.0379588058687569,7.31964941222279
"66.14",1.48220688244328,4.49666025443003,6.32847552992968,5.43917460918133,4.25423581567761,3.09210576303309,0.0463996950042433,7.2964707986594,3.21401469984274,0.908688733412419,141.820930154873,5.79532146288954
"67.14",1.65370003227144,4.24910187488422,4.83208359892549,7.51874293402956,2.35695788027598,1.61668649078799,0.0323043913324854,6.02622732057232,8.10485526007378,0.908688733412419,0.806060503700822,8.12468111223702
"68.14",1.32938157604076,4.04758870555088,4.81575868497444,6.29340874383404,0.747083769189836,1.54329414637135,0.0433844617319876,6.81414163604846,3.18974904528305,0.908688733412419,0.0786505510712405,3.24891851584774
"69.14",1.33759996690787,4.05916252965108,5.28189717662191,3.78623331368504,2.29435033852465,2.15850170230744,0.0610022572968947,9.92730252092054,7.09412087770922,0.908688733412419,154.461221997643,8.08728878159215
"70.14",1.34295957558788,3.79655616753735,5.20098906121172,8.04657376200103,2.01226432552708,2.31275857271469,0.0527389559515383,9.1316574360546,0.536101284489247,0.908688733412419,0.407425512433204,5.04901987623184
"71.14",1.14595273416489,4.02655844134279,4.35019630442011,6.67992322506678,0.293301954500944,3.22532942291411,0.0582532378038641,9.04557982366571,2.57777145065103,0.908688733412419,0.549447208036756,4.34842066738713
"72.14",1.10361589118838,4.12056432571262,5.57778346683306,7.02961679865524,1.24570488307119,3.97737794950039,0.0333070376785428,9.80255980864322,3.97567710268338,0.908688733412419,0.0379915927189362,5.66833682722529
"73.14",1.263611452654,4.34312225994654,7.26984429171352,3.14301051632415,3.47975087025811,2.92559850566005,0.0194804463997469,7.21533171948577,10.3506510496137,0.908688733412419,0.519010400713567,8.08649537625691
"74.14",1.40063993399963,4.39927986776456,6.06699134104014,4.40732038106689,0.478428548393132,-1.01047449768492,0.0270028273083717,7.5146171750685,4.06892865586298,0.908688733412419,1.25183961221568,4.31618326931067
"75.14",1.50518997549079,4.47495747567154,4.905718823796,3.34834349676381,5.96946323324448,2.90171362288411,0.0444126104942943,8.84172165242521,5.56648726173989,0.908688733412419,0.461882305230976,6.36027056203981
"76.14",1.94873377680779,4.0545688837301,4.18004737789822,3.44796490346924,1.53464589727754,3.04605823539765,0.0242736250816231,9.56012152233966,3.61986559765777,0.908688733412419,2.37540405438879,4.15359788269718
"77.14",1.86840504268184,3.80228876555339,2.05991576448027,8.83526473024392,2.67710343440255,4.90767645338806,0.0187010082723048,7.55799673819603,2.62408305626357,0.908688733412419,5.10702124809993,3.35046594871846
"78.14",1.16471057571471,4.1047686827369,4.80130239373263,5.71250910840528,1.99490654532538,2.63766993430962,0.0570760737900289,9.15573767558921,3.15532380702879,0.908688733412419,1.77764727750826,4.51767980029912
"79.14",1.41980654420331,4.27508568880148,6.90141697192339,4.41555894127836,6.45492641619758,0.454437450269311,0.0645795485103048,7.75406207206059,5.17234523864802,0.908688733412419,4.38868852746565,4.68235539392702
"80.14",1.97797426534817,4.45278703654185,1.39671398194908,2.53881821580617,6.49189931950234,-0.0169784239590913,0.0489193629135346,8.88138029459732,4.38568642956358,0.908688733412419,61.792703645807,8.02598545512053
"81.14",1.16716952156276,3.94197789090686,4.11890512887014,3.73892700133566,2.82743995025846,0.897482283301724,0.0287358784334123,8.57716755440816,2.4549577294406,0.908688733412419,1.21887538588776,2.90329319951922
"82.14",1.56614892045036,4.35991218034178,3.5111131349552,3.3664024141349,3.08074306759801,-0.29000186748121,0.0352247120923308,9.32712412521165,0.468843901954963,0.908688733412419,1.47365969889857,2.59009001959734
"83.14",1.79738999623805,4.27419722336344,8.12871295621043,5.14514445849929,3.23939196593851,2.92846253597397,0.0409595982106881,8.57194760010998,3.49792350996535,0.908688733412419,0.96644218715463,6.45668382373534
"84.14",1.20285725779831,4.21800276078284,5.84787479239627,4.85614434917248,7.4445458805349,2.1023507122897,0.0648106803551016,7.84700980549412,5.06232247517049,0.908688733412419,0.0229462141400279,2.77858427715384
"85.14",1.63739526504651,3.86636587395333,8.17565280644856,3.44791313773505,3.64624443024928,2.64404195305093,0.0416157154425825,7.41754165171827,4.36777977797076,0.908688733412419,0.186180940524246,8.192342064893
"86.14",1.60796524002217,4.04210293409415,4.99112778379371,9.15075104939539,3.84099544934699,3.2783315471745,0.0377914391234141,9.11896480667247,4.63532500339522,0.908688733412419,52.7136281179083,8.02131985425256
"87.14",1.33531535742804,3.80111187463626,4.08499770400698,5.46493151790527,1.38176682793215,2.12318972471297,0.0527008743697114,6.14406652302994,5.46115777172416,0.908688733412419,0.323795925853139,7.7240110936117
"88.14",1.6329468365293,3.98516377923079,3.74870272437518,4.12575279033852,2.8729332937744,1.44471220422688,0.0448533900750792,8.96055284763199,4.43402861079178,0.908688733412419,2.06801972055758,4.78974036273317
"89.14",1.16454331832938,4.20333337178454,4.44423058610719,6.43277326766836,2.45782026236621,1.43422493105705,0.0465313697819047,8.19080735890583,3.55655576666778,0.908688733412419,0.119791634668431,2.16402126591002
"90.14",1.7955609112978,4.16974166873842,3.60388911123155,7.70240534708841,1.57920183485886,2.45317585627802,0.0181412661083912,8.32354544437614,3.98636057055902,0.908688733412419,0.199906604196869,4.29656272144374
"91.14",1.51104552391917,4.06111038755625,2.71691346993168,4.00759878752375,2.8105075624607,3.3269004164304,0.0597457330158545,8.47151759680804,4.2724978302424,0.908688733412419,0.865269700859978,4.14259675716434
"92.14",1.54563120519742,4.12804795405827,6.23255474916667,3.68378600943179,2.9062034040838,2.78943975617355,0.0402782381906161,8.44011080068216,3.19089566779871,0.999008720100392,144.912872790719,8.0912194238995
"93.14",1.98314878391102,3.61609841836616,7.79218600236737,3.01393083172733,0.0900179736066165,2.96274039156642,0.0299329223909664,6.49588214980501,5.4550640184052,0.999008720100392,5.75312387776222,7.75133386154242
"94.14",1.07752897776663,4.11110351677053,7.84279356291736,5.39517489455411,1.76910588578739,2.80494616805608,0.0353828292071395,9.86333349388823,4.07941815496588,0.999008720100392,25.1485983049435,6.55519987766548
"95.14",1.64063058211468,4.25767695880495,6.1693425207589,5.33415246276458,3.37095250832381,0.552358471028529,0.0466679530143681,7.49968862321578,4.45667340015239,0.999008720100392,0.0228674542011237,2.67789274206476
"96.14",1.26697429735214,3.57628820487298,3.31158877051966,7.3161781324457,0.847090882033201,1.25696763268507,0.079617379776935,8.07228285586104,5.15218600887822,0.999008720100392,0.0375693872514999,8.08045870171772
"97.14",1.38837663666345,3.71637887810357,5.7891051374143,6.81834716080305,5.7904232037794,1.45429742118128,0.028764135538587,7.89866927871901,3.97724111846475,0.999008720100392,2.24640437805024,7.92435676368085
"98.14",1.77139785024337,4.49759885016829,5.42030867184601,6.78495984205799,3.01021521104713,3.28044776494408,0.104424223731229,8.22521853617238,6.11740984292919,0.999008720100392,0.0476765433844146,8.1134295468328
"99.14",1.23608539323322,3.70155254029669,6.95776087540869,5.22411462501884,3.5393971396792,1.23790741860148,0.0112769128471831,8.5778332924343,4.5897483977813,0.999008720100392,71.5091097505711,4.78919002743922
"100.14",1.89528025919572,4.3452382448595,4.39428011049719,3.15267244951478,4.02820583056467,3.64803260029423,0.0676692081319606,8.82606554767242,2.78780621458699,0.999008720100392,26.1739253038045,8.10775067629194
"101.14",1.54034943296574,3.76462049386464,5.49281958342027,4.33105357259291,4.16230516467198,3.87262189043496,0.0326766735232907,8.48635058426799,2.79766974308307,0.999008720100392,0.761480164178777,4.4283318213078
"102.14",1.50108469813131,3.54831498488784,3.92245240039747,2.79144369420085,3.09240694869314,2.79095937827592,0.0352697762578803,7.76711588879767,0.35667155566701,0.999008720100392,0.225460332301252,1.39806568808433
"103.14",1.85033198469318,3.68818479799666,5.9259992473623,7.76197109737842,7.03663608256117,4.32802862835724,0.0338414905007099,9.211170738299,5.7191166781732,0.999008720100392,4.70245824564766,8.1176882663238
"104.14",1.28720311261714,4.07915848423727,4.54922550295973,4.73638913660606,0.371909406615879,2.56310998107101,0.0285241741697199,8.94823636763086,5.96078778875312,0.999008720100392,0.330533047001061,7.83975211745262
"105.14",1.23326308047399,4.41912160720676,5.30700494272878,4.30737342532825,2.6745434487372,4.94530279425562,0.0299220104853593,8.4743214094007,7.31117955148874,0.999008720100392,20.1895126379468,7.85169441953872
"106.14",1.81615706672892,3.72342940117233,2.34903267250694,9.07283323774975,8.38854815731541,3.02836825200862,0.0743587641302368,8.14677549505717,3.72861728935904,0.999008720100392,5.24424842438126,6.15304488701426
"107.14",1.74155088560656,3.67979081603698,6.20992521223232,3.5654431029015,3.99776955343034,-0.109454019636094,0.0738492112279898,9.90953723464665,3.57581673669412,0.999008720100392,0.164640479812551,5.14040673958045
"108.14",1.49738896684721,3.58058527042158,7.05580531822106,7.05637668427394,4.62671057141269,0.637440393818792,0.0517926016449657,9.66529446999663,5.06109550647175,0.999008720100392,19.5093026305229,7.17117617917669
"109.14",1.67879274650477,4.09821581817232,4.71572633052982,5.72465449312777,3.80615626035742,1.03148312722776,0.0353368906294182,9.02308482752166,4.25942458477527,0.999008720100392,59.2761964466516,6.42183620735958
"110.14",1.22117175045423,3.74636618955992,2.11213439043006,2.52949669075132,3.65495361561107,1.77875387565121,0.0342278425558135,8.05128988914465,8.65948432780186,0.999008720100392,1.83185902038633,7.02268389376259
"111.14",1.02031572558917,4.05654321121983,5.57792197473361,3.86928081385478,4.35198910397293,0.741970921611586,0.0570387334500539,8.96214864876341,4.75054152559965,0.999008720100392,0.143619092205276,4.1937253894793
"112.14",1.16508106072433,4.22032698174007,4.69348863040639,6.63698163778888,2.56902796380489,3.7208690286696,0.0439304523805439,8.69638142014995,4.5068780130595,0.999008720100392,245.840157511371,8.03533250512452
"113.14",1.14212769176811,4.21886069723405,7.64657929570336,4.0796660143663,4.26007986882217,3.0569053776538,0.0126543492436327,6.78440662937584,3.42350285690923,0.999008720100392,501.283177110439,8.1660637650555
"114.14",1.49635072308592,4.29457053495571,2.88946340009811,5.09749092485686,7.10027517045747,1.9730298162101,0.0467468895576251,8.8405937355359,2.161416647611,0.999008720100392,10.0748045122838,5.29429503489774
"115.14",1.77631920878775,3.58625707239844,4.81078143121356,3.17200723727158,3.26922417982534,4.15557595391665,0.0164619541595176,7.16139968730885,7.99783483512404,0.999008720100392,394.372751247628,8.18171224686826
"116.14",1.11656104237773,3.7260453326162,8.81899369286303,4.95066978703265,1.38004239087818,1.69604050201699,0.0679831824020421,7.13054514219843,3.65114934519774,0.999008720100392,0.149089331178466,7.88695478173763
"117.14",1.13089758949354,4.03412487381138,4.4879377243751,6.08192028390107,2.08727734793658,1.93711853574491,0.0204293018737653,9.66424534195807,7.61677091474302,0.999008720100392,0.500772762936604,8.21035467520167
"118.14",1.72955157863908,4.1729985983111,5.34573188691876,6.16599630792357,2.10534681335617,3.76025243581995,0.0317771337131195,7.66697111668232,3.82154483029367,0.999008720100392,24.2625837419844,8.12683941383357
"119.14",1.16686162212864,4.05790590122342,5.84165637752327,3.79231681595299,2.30959926631887,2.31782333860488,0.038516511353169,9.54162521786664,1.54097339464794,0.999008720100392,0.525634065927705,5.75093594339352
"120.14",1.50870103645138,4.05374271934852,5.06806296446188,8.84088943956713,3.04539007769012,4.61214689255599,0.0639273831659773,8.02828731595764,5.6897206606063,0.999008720100392,534.151528121743,8.36546327320135
"121.14",1.41821533069015,4.43115277867764,8.89631592877839,5.0830910040687,1.82183750310287,1.58432368134164,0.0566024498831752,6.99635684709165,2.92925570565527,0.999008720100392,26.4160237851846,8.10607833075296
"122.14",1.43959263572469,3.96037436998449,6.03025403722528,4.8803278986616,4.0274619787991,-1.22880585721289,0.0582593752623787,8.94679683271471,8.14911670345985,0.999008720100392,42.8919868876997,8.48416101634741
"123.14",1.01606944366358,4.08106272947043,3.53867229067518,7.11601619729507,1.60564049410745,0.424402434024861,0.0368390330005262,9.08164739368872,1.84996779307592,0.999008720100392,5.55159661991172,4.71736079199998
"124.14",1.86853880737908,4.12061921367422,3.17933461385995,4.92560050807031,9.37230496122893,2.07821103278807,0.0424523816147477,8.07487561358356,4.25985338444455,0.999008720100392,136.15302971505,6.5176169608066
"125.14",1.40459048957564,4.25573914288543,5.87484352147163,8.17934520462198,3.05013594514791,2.98138947513657,0.0218088139112193,9.53443808018151,4.10805323152907,0.999008720100392,37.9729140689612,8.02091912297405
"126.14",1.75924158026464,3.63753275945783,6.79136893859315,2.13402248412623,0.951541949693968,0.247487992890059,0.0549442183865784,9.3961951158279,4.0603125850246,0.999008720100392,0.574534503149093,3.18418334356734
"127.14",1.833818185376,3.99114584340714,3.20995535177653,4.64017638675453,7.0424500902922,3.4079815782074,0.039042695684987,9.55969808637463,0.712919371404984,0.999008720100392,4.73695533716281,6.80253397037958
"128.14",1.59662634367123,4.08118081674911,5.25695052802224,5.78317687387541,6.45411545346755,4.23183255209103,0.065032091611601,8.323899610949,2.58104455810033,0.999008720100392,3.69798341961297,7.77845856138657
"129.14",1.65968909184448,4.12430200865492,5.42259454586561,4.30633767161248,3.40644744043479,1.54098294119228,0.0312424389386174,8.50251296126991,5.3440923074966,0.999008720100392,308.154601069203,7.17393021107548
"130.14",1.58615923952311,3.63380719837733,5.06789375298485,2.93675551535398,2.42121661555332,1.97966179412093,0.0257596026040434,8.77922015240288,5.41912150507131,0.999008720100392,29.6700128625716,8.10068799381225
"131.14",1.62729306635447,3.52054220391437,4.13701153899383,3.67158533126139,4.00994596945323,1.46328312832241,0.0130114314436131,7.90801644969815,2.21576049536515,0.999008720100392,10.4731504559402,4.28389467187808
"132.14",1.28509014169686,4.01450539915822,5.75486366649467,5.2758098144182,1.79898763774225,2.64451842549349,0.073274039657602,7.40654901889087,4.62848629934161,0.999008720100392,0.122646494916184,8.12700791210182
"133.14",1.61923646437936,3.8093800758943,5.88864405006029,5.39034954172399,1.57964267138509,0.0594472623246558,0.052813615628463,7.29583496093711,1.917509929003,0.999008720100392,1.03267750525479,3.66111741105418
"134.14",1.40390091016889,3.59357594978064,5.47721325951915,4.69323738079893,0.449120815173416,2.18219724930298,0.0197825188946137,6.72837654235231,5.02188701787057,0.999008720100392,0.719577278128909,8.20081340526298
"135.14",1.45720427506603,4.00464796693996,6.39379422652507,3.16627326871572,2.46833483149778,1.54561535849659,0.0364894067486152,7.11950730402899,4.16196240886113,0.999008720100392,0.605541583381727,3.31041477032633
"136.14",1.59375349292532,3.5308078113012,7.54887540974954,6.09430241074091,0.966694080008027,3.54724370995627,0.0284182894631467,8.67968142616363,4.08098096595895,0.999008720100392,0.144641731386486,7.90261512117819
